rank,appid
4155,3503500
4156,1056680
4157,4415120
4158,1769200
4159,1714710
4160,1520740
4161,4529020
4162,3378130
4163,3661500
4164,4199010
4165,1478260
4166,2114160
4167,3664070
4168,3744190
4169,2389220
4170,2324550
4171,4328320
4172,3290590
4173,2995570
4174,4057270
4175,3230120
4176,3418870
4177,3196850
4178,3562370
4179,3991790
4180,3296970
4181,4903800
4182,1532270
4183,5107900
4184,3722850
4185,3384820
4186,3340890
4187,1163160
4188,3625060
4189,1501510
4190,3427370
4191,4442130
4192,4211340
4193,4120090
4194,3579340
4195,2544740
4196,4228390
4197,2707630
4198,2509870
4199,3703750
4200,1827260
4201,2316420
4202,1578520
4203,3588570
4204,4013270
4205,2120560
4206,3952330
4207,3665100
4208,1741440
4209,2715880
4210,654860
4211,2354580
4212,3278190
4213,1794750
4214,3583700
4215,2278180
4216,3299870
4217,3430280
4218,3008890
4219,3367950
4220,2847820
4221,1710960
4222,3255610
4223,3010380
4224,1963490
4225,4214130
4226,2572060
4227,1649670
4228,3257150
4229,3878740
4230,1302770
4231,1427080
4232,1423150
4233,2250330
4234,1243550
4235,4464990
4236,3201370
4237,4980400
4238,3956980
4239,4668010
4240,3924020
4241,4827950
4242,3734580
4243,3350860
4244,4265830
4245,2545390
4246,1897950
4247,2231090
4248,4198020
4249,3412110
4250,1354450
4251,4029770
4252,4688400
4253,4703890
4254,2921670
4255,2773560
4256,1423820
4257,4121840
4258,3295420
4259,3407480
4260,2648940
4261,3878840
4262,4574820
4263,1420420
4264,4425550
4265,2085660
4266,3910140
4267,887680
4268,4221990
4269,2233430
4270,3746950
4271,2245130
4272,2657580
4273,2539940
4274,4555610
4275,2993240
4276,4446990
4277,3045270
4278,3635740
4279,3891680
4280,2472530
4281,2817760
4282,2482980
4283,4152490
4284,1278380
4285,4703240
4286,3377200
4287,1175350
4288,1589700
4289,1374750
4290,3905070
4291,2991520
4292,4146090
4293,2643540
4294,3765000
4295,1612560
4296,1269700
4297,3129050
4298,4254050
4299,4909990
4300,3807500
4301,3138060
4302,3678350
4303,2088230
4304,3980250
4305,1426350
4306,1795090
4307,592380
4308,3303870
4309,4395010
4310,4560170
4311,2130010
4312,2938540
4313,4142530
4314,3485290
4315,4139020
4316,4022970
4317,4689550
4318,1105470
4319,1681830
4320,3474070
4321,4338420
4322,2568890
4323,3176890
4324,4288030
4325,1153750
4326,3302370
4327,3312710
4328,3685330
4329,2944390
4330,3554370
4331,3337120
4332,3985990
4333,2765070
4334,2679830
4335,1692950
4336,3793270
4337,1236820
4338,3210060
4339,1345910
4340,2538300
4341,4588930
4342,3068230
4343,1888880
4344,3815560
4345,3153900
4346,2283250
4347,4422260
4348,3887130
4349,1518180
4350,4303650
4351,4709270
4352,4212660
4353,1215170
4354,3756910
4355,2336170
4356,3055290
4357,1625630
4358,1502050
4359,4843760
4360,1442850
4361,2489700
4362,3336670
4363,3844300
4364,1975640
4365,4092130
4366,4185920
4367,3779800
4368,3946040
4369,4577340
4370,4455920
4371,4801140
4372,4710010
4373,4975530
4374,2776540
4375,2769340
4376,4083180
4377,1111740
4378,2749880
4379,3620350
4380,2270610
4381,908330
4382,2796360
4383,1756430
4384,2191720
4385,2142890
4386,3424940
4387,2817960
4388,3433110
4389,2777560
4390,2708620
4391,1648531
4392,1991060
4393,3032970
4394,4047670
4395,3172160
4396,3018500
4397,3998040
4398,3521810
4399,2483030
4400,1568520
4401,3656760
4402,4245590
4403,3158070
4404,630440
4405,4359200
4406,2386200
4407,2370560
4408,1641190
4409,4244420
4410,2868030
4411,2002610
4412,3903610
4413,2228000
4414,2997490
4415,3850070
4416,4090610
4417,2873070
4418,2731720
4419,2882560
4420,3919340
4421,1556400
4422,1501730
4423,3635640
4424,3841910
4425,2571560
4426,4261030
4427,4774580
4428,3154490
4429,1291070
4430,4651670
4431,3991140
4432,4562750
4433,3261300
4434,2627420
4435,3116230
4436,4849120
4437,4568830
4438,4480760
4439,1840280
4440,4453540
4441,3034760
4442,3568570
4443,3445190
4444,4053640
4445,2318250
4446,4154510
4447,3640890
4448,2989840
4449,3412860
4450,4382680
4451,3056570
4452,2368030
4453,2144810
4454,2197370
4455,1478910
4456,2627590
4457,3864920
4458,3810210
4459,3752080
4460,3188490
4461,4148080
4462,2991380
4463,2531840
4464,1906690
4465,4311980
4466,3937330
4467,3133010
4468,2909020
4469,3019490
4470,2849910
4471,2259390
4472,2742720
4473,3596750
4474,4606460
4475,1473900
4476,3461580
4477,3228430
4478,1528950
4479,3450900
4480,2017040
4481,2354810
4482,1571790
4483,3778290
4484,2325390
4485,2704310
4486,4280150
4487,3512720
4488,4202300
4489,2606850
4490,2494660
4491,1841660
4492,3277520
4493,565760
4494,3412800
4495,3607230
4496,3649050
4497,2026040
4498,1619660
4499,2831000
4500,3351220
4501,3975830
4502,2863980
4503,1860580
4504,3591920
4505,1977100
4506,2390660
4507,2883130
4508,4428890
4509,1802810
4510,3976980
4511,1319310
4512,3251940
4513,3851680
4514,3930130
4515,1556850
4516,3003760
4517,4327060
4518,2071870
4519,1060850
4520,2488450
4521,3088760
4522,4914860
4523,4227270
4524,4520490
4525,1257370
4526,3223030
4527,4794170
4528,1751820
4529,4190780
4530,1451210
4531,4531290
4532,1368540
4533,1602620
4534,3965610
4535,2787060
4536,3100420
4537,1628240
4538,3927750
4539,4301110
4540,4202270
4541,1141060
4542,2200940
4543,2269490
4544,3364720
4545,2492660
4546,3169910
4547,3911400
4548,4337230
4549,3996490
4550,3728470
4551,3198610
4552,2280900
4553,3808130
4554,2989930
4555,1376800
4556,3790280
4557,4860970
4558,2411790
4559,2676990
4560,3203190
4561,3094540
4562,3643250
4563,3044610
4564,3315700
4565,3495980
4566,3024860
4567,3753140
4568,1300880
4569,1662700
4570,2338890
4571,2097190
4572,2692620
4573,3471290
4574,3021800
4575,3468090
4576,3615340
4577,3817560
4578,3314300
4579,2229030
4580,2621030
4581,4337040
4582,2951510
4583,3452800
4584,3736260
4585,2511300
4586,463940
4587,4936650
4588,3525890
4589,1918120
4590,3570490
4591,3878040
4592,4898330
4593,3693310
4594,4967810
4595,4838460
4596,1946380
4597,1460950
4598,3495250
4599,1474060
4600,3368080
4601,4567210
4602,989350
4603,2976470
4604,3063890
4605,2058070
4606,2190640
4607,4624920
4608,2459890
4609,4040750
4610,3712480
4611,4486770
4612,4513370
4613,3056850
4614,2293190
4615,1628120
4616,3628440
4617,4360290
4618,3805820
4619,3503300
4620,4351460
4621,4249000
4622,2528960
4623,2361950
4624,665720
4625,4002600
4626,1510710
4627,3575440
4628,3520750
4629,3383450
4630,836880
4631,2404870
4632,4429320
4633,3444810
4634,2414330
4635,4100900
4636,4938100
4637,3971730
4638,4317670
4639,3948760
4640,1386300
4641,2976140
4642,2156330
4643,2934080
4644,3484100
4645,4211380
4646,3397010
4647,2967710
4648,3021550
4649,4094240
4650,2133500
4651,2051890
4652,3767420
4653,4615580
4654,3968040
4655,1157800
4656,3617080
4657,2486310
4658,3449530
4659,4194770
4660,3238240
4661,4319240
4662,4769040
4663,2950400
4664,2606880
4665,4540480
4666,2490960
4667,3582320
4668,1199520
4669,3290380
4670,4141760
4671,4532460
4672,4740930
4673,2779310
4674,1601870
4675,3595630
4676,1525570
4677,4224700
4678,3557530
4679,2436490
4680,3717490
4681,1621390
4682,4107960
4683,4503040
4684,2197330
4685,2116200
4686,2529410
4687,1459800
4688,2009160
4689,3603020
4690,4392550
4691,2591710
4692,3645170
4693,4353680
4694,1121510
4695,3840650
4696,752960
4697,3634550
4698,1553130
4699,1680800
4700,4785910
4701,3462170
4702,4692380
4703,3280150
4704,2125820
4705,3692670
4706,4480080
4707,1025560
4708,3287720
4709,2705830
4710,1564060
4711,5087960
4712,1771040
4713,3374060
4714,2491550
4715,3994190
4716,2688410
4717,3351280
4718,2959830
4719,3917120
4720,4380860
4721,2275760
4722,3984400
4723,4102150
4724,3304010
4725,3972170
4726,4683110
4727,1174770
4728,1176330
4729,2974540
4730,4305790
4731,2147700
4732,3704230
4733,4970540
4734,1496170
4735,2141460
4736,1313110
4737,2105840
4738,1389140
4739,2764530
4740,4365940
4741,2475170
4742,1867650
4743,3891020
4744,2950750
4745,2982540
4746,3049830
4747,3376580
4748,1279500
4749,2741160
4750,3527020
4751,4309480
4752,3690240
4753,4545940
4754,3349520
4755,4436200
4756,3636520
4757,4179990
4758,1870550
4759,3428350
4760,2392980
4761,4883590
4762,5047700
4763,3609530
4764,4088360
4765,2636800
4766,4438850
4767,2910280
4768,3078120
4769,4065560
4770,3749900
4771,1685630
4772,3126480
4773,4679730
4774,3346460
4775,3830080
4776,4537090
4777,2996900
4778,3782840
4779,4249080
4780,3514920
4781,1358120
4782,4708130
4783,4210250
4784,1587920
4785,4304900
4786,4227280
4787,3206220
4788,727690
4789,2186440
4790,3159860
4791,4074370
4792,4573960
4793,4462830
4794,709010
4795,4327630
4796,4522330
4797,4319950
4798,1537810
4799,2753400
4800,1982510
4801,2560540
4802,3410670
4803,3510640
4804,1570660
4805,3344890
4806,4267650
4807,4787430
4808,3624840
4809,4586410
4810,4465990
4811,2455330
4812,4602120
4813,4946440
4814,3586760
4815,4054050
4816,905410
4817,4192080
4818,4460460
4819,2679710
4820,3975250
4821,3082660
4822,4483020
4823,864930
4824,3569410
4825,3241560
4826,4532930
4827,4640600
4828,3850590
4829,3004130
4830,4448200
4831,2431920
4832,1879300
4833,4142520
4834,3896040
4835,2481240
4836,1530540
4837,2850600
4838,4164330
4839,2365750
4840,5010440
4841,3889540
4842,1201470
4843,4756820
4844,4112840
4845,1959890
4846,3952820
4847,3745230
4848,3972870
4849,1486940
4850,1826830
4851,1255020
4852,2083470
4853,3955960
4854,4295800
4855,2515110
4856,3050210
4857,2548910
4858,968770
4859,1505850
4860,3899460
4861,2931720
4862,4176000
4863,2319400
4864,4317220
4865,4982840
4866,4328570
4867,2629670
4868,2658740
4869,3720060
4870,4203630
4871,3227510
4872,4415850
4873,2642850
4874,3623050
4875,4252340
4876,2357810
4877,3327880
4878,4584160
4879,3155840
4880,3942630
4881,2483140
4882,1966400
4883,1964860
4884,660800
4885,2438120
4886,3039430
4887,2848760
4888,1988900
4889,1090750
4890,2416470
4891,1578450
4892,2294530
4893,2886380
4894,4511570
4895,4225360
4896,4437140
4897,3398670
4898,4559070
4899,760250
4900,2837590
4901,3116350
4902,3903580
4903,1599490
4904,2224060
4905,4336630
4906,2357610
4907,4499010
4908,3764180
4909,3101780
4910,3650580
4911,2922140
4912,1398920
4913,3557990
4914,3119190
4915,2669710
4916,1244620
4917,2875410
4918,3420630
4919,509950
4920,4285280
4921,1664720
4922,1431250
4923,4085920
4924,3563000
4925,4414410
4926,4129040
4927,2282920
4928,2935130
4929,1212030
4930,3133210
4931,3992310
4932,896820
4933,1902970
4934,3431620
4935,3254380
4936,2087980
4937,3046610
4938,3064250
4939,3618320
4940,3620550
4941,3195290
4942,3760140
4943,3209530
4944,2078410
4945,2162310
4946,1854490
4947,4129360
4948,4958560
4949,2669200
4950,913170
4951,2182610
4952,4022070
4953,3907910
4954,2073330
4955,3442050
4956,4430840
4957,3418160
4958,705570
4959,2920940
4960,3938720
4961,1299070
4962,981870
4963,3387160
4964,4677140
4965,2626770
4966,4553110
4967,4917610
4968,3582500
4969,4673650
4970,4522230
4971,1355680
4972,4149640
4973,2925420
4974,3256450
4975,2809380
4976,2889330
4977,3144750
4978,2011180
4979,1884660
4980,3137010
4981,3520120
4982,4548120
4983,4492990
4984,1252720
4985,4280760
4986,4006300
4987,3083730
4988,3017360
4989,2884840
4990,2820080
4991,3690670
4992,3842100
4993,4101830
4994,3480330
4995,3681000
4996,4190240
4997,4590270
4998,2127980
4999,4231600
5000,3946090
5001,4707700
5002,4293020
5003,4408450
5004,2555470
5005,3926070
5006,3041800
5007,3405140
5008,4924590
5009,3069820
5010,3749760
5011,1899120
5012,2374990
5013,3302570
5014,3694100
5015,4660450
5016,4083240
5017,2713780
5018,611820
5019,1812250
5020,4049330
5021,4892800
5022,711610
5023,2331530
5024,3819560
5025,3863050
5026,3731410
5027,2255360
5028,827210
5029,2576350
5030,2941520
5031,3925240
5032,4507410
5033,3473270
5034,4822650
5035,2881750
5036,1905960
5037,3872810
5038,3709760
5039,1520440
5040,2362780
5041,2511600
5042,2457640
5043,1562410
5044,4868390
5045,2960750
5046,4429430
5047,1961710
5048,2994490
5049,1811350
5050,3361540
5051,3608090
5052,3986120
5053,2591960
5054,1628580
5055,2172970
5056,3871570
5057,3655040
5058,4726580
5059,1947030
5060,3116870
5061,2371990
5062,3398160
5063,1714980
5064,3064040
5065,3171790
5066,4189430
5067,1667010
5068,3284330
5069,4236690
5070,3453900
5071,1374920
5072,4715320
5073,2999130
5074,3268020
5075,3689840
5076,2525040
5077,3645540
5078,4277440
5079,2223260
5080,1572960
5081,1716570
5082,3539880
5083,4368640
5084,3397260
5085,2449690
5086,4209920
5087,4377860
5088,4996690
5089,2120300
5090,4451310
5091,2482560
5092,2050090
5093,3994840
5094,3448130
5095,3564580
5096,1693890
5097,2743800
5098,3485410
5099,2641720
5100,3235570
5101,3936340
5102,3430740
5103,4253280
5104,1725290
5105,3533170
5106,4581890
5107,3233300
5108,4005330
5109,3313880
5110,3377230
5111,2527610
5112,2817050
5113,3257590
5114,4065440
5115,2575290
5116,2365350
5117,2662310
5118,1526890
5119,5053820
5120,4190760
5121,3083210
5122,2557020
5123,3747200
5124,4512650
5125,1691180
5126,1922240
5127,2116860
5128,3571380
5129,1748650
5130,3767110
5131,2342180
5132,2192070
5133,3269050
5134,3919130
5135,2474170
5136,1795260
5137,3693380
5138,4362480
5139,4778990
5140,1598150
5141,4547180
5142,1516130
5143,3013750
5144,2614150
5145,3901830
5146,3319230
5147,3370640
5148,3310870
5149,1714770
5150,2883390
5151,3675540
5152,3536530
5153,4629700
5154,1409270
5155,4264270
5156,3601810
5157,3166630
5158,2521500
5159,4126530
5160,2906440
5161,2506060
5162,3800010
5163,1088610
5164,1188950
5165,2408290
5166,1083230
5167,1621890
5168,2976250
5169,3764040
5170,3339280
5171,3646660
5172,4390080
5173,2491810
5174,2518320
5175,4398680
5176,4747280
5177,1806210
5178,1343460
5179,737340
5180,4252430
5181,5037200
5182,438210
5183,5019690
5184,3999040
5185,616580
5186,2103670
5187,3236340
5188,2719630
5189,4156500
5190,2747810
5191,1734130
5192,2100510
5193,2113070
5194,3789590
5195,4025980
5196,1303720
5197,2160010
5198,4130890
5199,4579540
5200,3346320
5201,646030
5202,2911200
5203,3305820
5204,4528170
5205,4944600
5206,2214180
5207,3846710
5208,1536660
5209,3917850
5210,3436010
5211,3815480
