rank,appid
4296,2455640
4297,3977550
4298,1778790
4299,1242980
4300,3967470
4301,835960
4302,1823930
4303,2767530
4304,1498570
4305,951650
4306,1906240
4307,2077750
4308,1432050
4309,2983890
4310,4035910
4311,728530
4312,4464690
4313,895493
4314,1892030
4315,1173800
4316,642660
4317,2204850
4318,1172450
4319,4312380
4320,4224240
4321,4585150
4322,1404850
4323,1146830
4324,490650
4325,3208560
4326,1843730
4327,2005680
4328,3214760
4329,238090
4330,2881610
4331,323500
4332,225260
4333,2100431
4334,2470300
4335,895492
4336,527230
4337,4484970
4338,205650
4339,1428100
4340,1449450
4341,2074230
4342,322500
4343,1585220
4344,4167250
4345,619540
4346,2067780
4347,2401230
4348,926180
4349,1204130
4350,39120
4351,1186640
4352,3992260
4353,4200440
4354,1735700
4355,1188930
4356,1253920
4357,3775990
4358,3595530
4359,1622940
4360,1252600
4361,1714580
4362,339610
4363,223594
4364,3359730
4365,335070
4366,2587420
4367,3444080
4368,4579370
4369,3447720
4370,3351850
4371,2978630
4372,4260510
4373,1184411
4374,2320
4375,2999850
4376,19980
4377,1012790
4378,1962870
4379,1292460
4380,3265280
4381,3039040
4382,4280860
4383,914800
4384,1755830
4385,388477
4386,2944880
4387,1869290
4388,4094200
4389,2981090
4390,1252200
4391,4235530
4392,32430
4393,919680
4394,537180
4395,3874230
4396,2657060
4397,1451460
4398,4499360
4399,6000
4400,301320
4401,3601770
4402,2235150
4403,4249120
4404,4391870
4405,882100
4406,1022450
4407,4042330
4408,1437760
4409,2891020
4410,4421510
4411,4249110
4412,4192650
4413,3172700
4414,1183470
4415,1546080
4416,4686020
4417,3954000
4418,1108270
4419,754150
4420,3922100
4421,735280
4422,4078900
4423,1321450
4424,1807080
4425,2982030
4426,1571190
4427,3353390
4428,4168700
4429,3580580
4430,2362300
4431,572890
4432,4103460
4433,1885110
4434,2830500
4435,1157220
4436,2919660
4437,1358700
4438,3930510
4439,679900
4440,3887700
4441,3928720
4442,4264260
4443,678800
4444,1342330
4445,4742160
4446,4164290
4447,2581950
4448,2525310
4449,3077590
4450,3853790
4451,1364210
4452,2353720
4453,423367
4454,1360000
4455,32510
4456,257350
4457,4864750
4458,3040220
4459,4563650
4460,985890
4461,299970
4462,24880
4463,2541530
4464,506971
4465,4429520
4466,298110
4467,1244040
4468,2197328
4469,274190
4470,1139900
4471,3328480
4472,458710
4473,2874030
4474,2206350
4475,4221310
4476,2620
4477,2928520
4478,2114990
4479,1184050
4480,1040930
4481,2657050
4482,3760230
4483,2290000
4484,4321720
4485,2944900
4486,2820130
4487,2529820
4488,4177650
4489,490920
4490,2893870
4491,2331020
4492,2008400
4493,678900
4494,1478300
4495,4157980
4496,4372300
4497,1082710
4498,4020490
4499,3228240
4500,391570
4501,1270540
4502,261030
4503,19800
4504,2740170
4505,2942780
4506,2728000
4507,4517590
4508,4262310
4509,1206430
4510,1945682
4511,4097640
4512,2948140
4513,3245120
4514,3362880
4515,4168330
4516,282440
4517,225340
4518,737040
4519,1610470
4520,1863430
4521,1859280
4522,4078910
4523,2721890
4524,1235740
4525,2026000
4526,35140
4527,2786660
4528,727130
4529,1546320
4530,47930
4531,2574860
4532,4521680
4533,955900
4534,1827650
4535,3178350
4536,1794960
4537,1170970
4538,3330
4539,2199080
4540,304430
4541,1953230
4542,1282730
4543,1643310
4544,3278310
4545,2994880
4546,2790160
4547,1789030
4548,2701660
4549,4699110
4550,2103130
4551,2678830
4552,2115770
4553,2585640
4554,2379910
4555,215280
4556,3949290
4557,1262572
4558,2367860
4559,2084000
4560,304310
4561,1662380
4562,1364290
4563,1234730
4564,2813310
4565,4298100
4566,2553040
4567,1723780
4568,2250420
4569,444930
4570,1262540
4571,3875470
4572,3500390
4573,24720
4574,2634890
4575,19900
4576,2651720
4577,350690
4578,1662210
4579,2393770
4580,2536180
4581,334540
4582,3720190
4583,1845910
4584,1215050
4585,2017080
4586,1733170
4587,600750
4588,287390
4589,1722870
4590,359390
4591,1654480
4592,624270
4593,1159420
4594,2469400
4595,2582650
4596,553310
4597,897330
4598,4809580
4599,2978620
4600,2274620
4601,8000
4602,2953480
4603,2579530
4604,3020510
4605,4355970
4606,3550310
4607,3499520
4608,2727990
4609,1700890
4610,3268800
4611,2750780
4612,2612950
4613,485380
4614,311310
4615,2932910
4616,1620250
4617,4621250
4618,517710
4619,2647830
4620,2725260
4621,2200
4622,4243690
4623,3856460
4624,3596190
4625,2825200
4626,3569970
4627,3257760
4628,2254450
4629,2377280
4630,1430760
4631,3310950
4632,498240
4633,329070
4634,1938050
4635,3274430
4636,1683340
4637,2086160
4638,4836650
4639,55150
4640,1540570
4641,4035820
4642,2790990
4643,2590060
4644,4312460
4645,1307890
4646,3174360
4647,2105620
4648,456670
4649,3058360
4650,278080
4651,47790
4652,1574240
4653,3857430
4654,8140
4655,1129190
4656,4327530
4657,1116580
4658,2223660
4659,3399960
4660,235900
4661,1134010
4662,564230
4663,1458100
4664,4009020
4665,2849030
4666,2353722
4667,4054110
4668,1905430
4669,3972390
4670,4341060
4671,3583200
4672,2160220
4673,3708690
4674,2345430
4675,2736310
4676,1369630
4677,3066290
4678,846030
4679,2089600
4680,3419220
4681,2776780
4682,584400
4683,1788370
4684,2401970
4685,2526540
4686,435870
4687,2918090
4688,324344
4689,3750770
4690,1620730
4691,3142400
4692,2464280
4693,2305840
4694,2868100
4695,3752040
4696,1235766
4697,3954990
4698,3973840
4699,1341820
4700,3106530
4701,3106530
4702,4284570
4703,2707070
4704,3908810
4705,1239260
4706,272600
4707,1065520
4708,1776430
4709,530611
4710,4613890
4711,606150
4712,651670
4713,1209461
4714,470310
4715,2619650
4716,1783680
4717,3682240
4718,2198800
4719,503560
4720,40100
4721,3352240
4722,1168030
4723,1721060
4724,3385970
4725,2331330
4726,4833360
4727,3829620
4728,485510
4729,758420
4730,4312370
4731,798510
4732,760730
4733,3446240
4734,4446010
4735,2004080
4736,206440
4737,4881990
4738,3481460
4739,460920
4740,1375750
4741,2165710
4742,4303040
4743,1848440
4744,2813050
4745,2133640
4746,2603020
4747,40980
4748,1161590
4749,1051200
4750,736190
4751,1094520
4752,274940
4753,2291850
4754,374300
4755,2310
4756,1090850
4757,2782190
4758,1963570
4759,2103950
4760,3005010
4761,248390
4762,1670690
4763,434050
4764,4559600
4765,4453320
4766,4316160
4767,4456430
4768,57300
4769,2015880
4770,1507380
4771,3009870
4772,711540
4773,3813350
4774,4184650
4775,1254130
4776,1131620
4777,3915680
4778,3831120
4779,2638370
4780,2507620
4781,1836560
4782,1080020
4783,2858370
4784,4001560
4785,1876590
4786,4030830
4787,1273260
4788,916000
4789,1581451
4790,3441280
4791,2744630
4792,4288460
4793,920571
4794,2674590
4795,1882240
4796,3879860
4797,427290
4798,1439750
4799,3486400
4800,3051590
4801,3051590
4802,2419800
4803,2097570
4804,548421
4805,2868050
4806,641080
4807,2593370
4808,578330
4809,1904160
4810,1264170
4811,3346620
4812,1981560
4813,1677970
4814,337410
4815,1972440
4816,2502780
4817,288160
4818,1166290
4819,614570
4820,4074560
4821,1643210
4822,2272900
4823,2599300
4824,3289910
4825,1262600
4826,445220
4827,2383200
4828,3410180
4829,1607390
4830,2854020
4831,4264250
4832,1946700
4833,2909580
4834,444640
4835,4527930
4836,3939430
4837,1889810
4838,4206270
4839,204372
4840,4102010
4841,1970630
4842,1173790
4843,1102130
4844,4323000
4845,3388410
4846,3445340
4847,378649
4848,2262020
4849,4261930
4850,47893
4851,3361470
4852,3391540
4853,4093810
4854,285160
4855,1465470
4856,627270
4857,986850
4858,4078890
4859,541640
4860,2365810
4861,3355100
4862,4197990
4863,3009850
4864,2186360
4865,4179020
4866,32500
4867,1397920
4868,3403190
4869,1988550
4870,3477300
4871,1349230
4872,1043810
4873,3872000
4874,1268750
4875,4553760
4876,265300
4877,257850
4878,2055140
4879,3005000
4880,3077660
4881,1179080
4882,4735400
4883,1661621
4884,2711030
4885,3975500
4886,1901420
4887,233720
4888,2354000
4889,3572160
4890,204371
4891,3575300
4892,6510
4893,512035
4894,2491360
4895,3148060
4896,782250
4897,2726370
4898,645401
4899,2473420
4900,274980
4901,1090630
4902,300
4903,4631110
4904,1749080
4905,1823950
4906,3638570
4907,1622770
4908,130
4909,598810
4910,1235751
4911,7000
4912,3697890
4913,306690
4914,1677350
4915,3929740
4916,2896260
4917,1874000
4918,3365040
4919,423363
4920,1146960
4921,3062350
4922,573160
4923,2593910
4924,1292130
4925,230330
4926,247000
4927,223793
4928,3487060
4929,2782180
4930,3577620
4931,3056840
4932,4349210
4933,782670
4934,350080
4935,4197920
4936,4842920
4937,1265620
4938,1778840
4939,1555050
4940,666860
4941,3087930
4942,522230
4943,3287500
4944,2019300
4945,4234590
4946,1714190
4947,2860590
4948,3652820
4949,4461640
4950,3152800
4951,2587410
4952,4683500
4953,1150760
4954,675260
4955,1966190
4956,1578650
4957,2492940
4958,4661130
4959,1056960
4960,4565980
4961,3247080
4962,4557340
4963,2140440
4964,240500
4965,3529690
4966,768530
4967,541210
4968,1626170
4969,3642850
4970,1926590
4971,2464650
4972,222440
4973,4622010
4974,1601330
4975,3524750
4976,3143910
4977,1785150
4978,1173510
4979,502280
4980,647960
4981,2393920
4982,374040
4983,4224500
4984,2945640
4985,3292260
4986,2226430
4987,2624670
4988,1850050
4989,861650
4990,1943350
4991,2943670
4992,3294480
4993,3565020
4994,919390
4995,1808680
4996,2285970
4997,3052730
4998,694280
4999,1851591
5000,1880360
5001,3281130
5002,1094390
5003,4261920
5004,215100
5005,2453160
5006,2738630
5007,1897650
5008,2102040
5009,3261720
5010,3320400
5011,2667910
5012,260750
5013,3585460
5014,1148590
5015,2773280
5016,2893880
5017,3518320
5018,1942120
5019,4107260
5020,3814680
5021,1928980
5022,617670
5023,1942330
5024,4045370
5025,1552550
5026,2133520
5027,1619310
5028,366090
5029,1900250
5030,4587010
5031,1065400
5032,1928870
5033,9010
5034,287020
5035,3845450
5036,4542210
5037,1810820
5038,1530470
5039,3533110
5040,4386340
5041,393010
5042,506970
5043,3287490
5044,3816930
5045,2448020
5046,2609610
5047,2813010
5048,2460490
5049,757210
5050,2175540
5051,3062360
5052,1710610
5053,648350
5054,3360540
5055,2614650
5056,2813030
5057,3732970
5058,2597970
5059,2313720
5060,2445840
5061,1868170
5062,2104870
5063,3355800
5064,1579340
5065,4085030
5066,646270
5067,752580
5068,1264250
5069,2908050
5070,789100
5071,4211520
5072,1544020
5073,925940
5074,1141020
5075,2739630
5076,1179710
5077,2574940
5078,2494780
5079,3532160
5080,2380050
5081,1115990
5082,3463200
5083,4096360
5084,3838370
5085,3041140
5086,1502380
5087,496432
5088,1222730
5089,2616140
5090,1628290
5091,1840650
5092,1970030
5093,2019990
5094,311050
5095,4447640
5096,3335220
5097,40970
5098,2265990
5099,1126050
5100,3284290
5101,329970
5102,3476730
5103,1877020
5104,2213980
5105,17410
5106,2782160
5107,1378290
5108,290340
5109,562260
5110,3859930
5111,257420
5112,1586750
5113,2081050
5114,17470
5115,1746580
5116,1428420
5117,2222570
5118,2813090
5119,1837480
5120,4135880
5121,3576870
5122,4866880
5123,1303184
5124,1493170
5125,512790
5126,998400
5127,1675830
5128,3852250
5129,3026450
5130,375910
5131,2110820
5132,267380
5133,1266840
5134,1122720
5135,3359320
5136,2020710
5137,2727400
5138,2813070
5139,21090
5140,739281
5141,3129990
5142,2813080
5143,2495050
5144,285920
5145,2458530
5146,2813040
5147,4564200
5148,487210
5149,1315320
5150,212480
5151,2315400
5152,1426450
5153,2359470
5154,238370
5155,508405
5156,1117140
5157,1230230
5158,403120
5159,1281640
5160,2441370
5161,683320
5162,2503770
5163,2478970
5164,1581450
5165,3350200
5166,566890
5167,1522160
5168,2719560
5169,3226210
5170,1009821
5171,2585890
5172,435120
5173,3593650
5174,907650
5175,1116540
5176,384190
5177,2420660
5178,1124180
5179,2791440
5180,367450
5181,546260
5182,2313541
5183,2390230
5184,722230
5185,667720
5186,3669170
5187,4669230
5188,1072420
5189,1681430
5190,1450900
5191,2405060
5192,221260
5193,2870350
5194,2813020
5195,1262460
5196,1486630
5197,2281940
5198,2187930
5199,1574900
5200,2897610
5201,2676840
5202,561620
5203,745920
5204,2914120
5205,3762550
5206,264610
5207,3316940
5208,2322660
5209,4227700
5210,3333670
5211,3764940
5212,2932150
5213,242680
5214,4044660
5215,1690710
5216,1967690
5217,291860
5218,3128600
5219,2088570
5220,3042220
5221,2398030
5222,4838370
5223,2797960
5224,862800
5225,3551190
5226,1053680
5227,38400
5228,2437670
5229,3244820
5230,275590
5231,3172440
5232,311730
5233,1671200
5234,2813000
5235,2736840
5236,3332600
5237,992300
5238,588600
5239,273300
5240,518920
5241,4616840
5242,440820
5243,1914120
5244,4542910
5245,1603640
5246,2534370
5247,766870
5248,3469850
5249,502570
5250,3655390
5251,2886620
5252,1159290
5253,2507010
5254,4579490
5255,1272160
5256,1955830
5257,9350
5258,2253060
5259,3752400
5260,3306990
5261,3484750
5262,238010
5263,792120
5264,3088070
5265,1118240
5266,541660
5267,337660
5268,2001070
5269,4791580
5270,3899010
5271,4820730
5272,226720
5273,1613281
5274,616720
5275,2477090
5276,1868180
5277,2920450
5278,1366950
5279,2353250
5280,4850
5281,504210
5282,3697020
5283,1893810
5284,2504090
5285,4689650
5286,3132870
5287,4732460
5288,252610
5289,2427100
5290,1048370
5291,3171980
5292,3594760
5293,473770
5294,4094180
5295,229480
5296,6910
5297,8190
5298,1449500
5299,428690
5300,1551160
5301,1415420
5302,3955660
5303,858210
5304,2377310
5305,1058450
5306,973810
5307,2052990
5308,2259310
5309,2100
5310,893850
5311,3050900
5312,3047140
5313,3399040
5314,320300
5315,3687050
5316,251060
5317,612720
5318,3399950
5319,4733520
5320,508403
5321,369150
5322,429790
5323,456750
5324,548420
5325,525030
5326,1678420
5327,1684930
5328,3914600
5329,4235230
5330,2280350
5331,3313720
5332,1137750
5333,1000718
5334,2194530
5335,2813060
5336,1991040
5337,503580
5338,884101
5339,2142450
5340,1597310
5341,1352330
5342,1858950
5343,2686540
5344,2288350
5345,4003930
5346,3218630
5347,550650
5348,2060280
5349,3471800
5350,3251300
5351,1223060
5352,2494350
5353,1630960
5354,3690760
5355,1147010
5356,921800
5357,1501610
5358,262490
5359,1125240
5360,3166810
5361,1451090
5362,287290
5363,1116310
5364,3484300
5365,42960
5366,1341160
5367,3596170
5368,2304400
5369,4671700
5370,3962020
5371,282470
5372,4398520
5373,1144582
5374,4661910
5375,1151170
5376,2019790
5377,34830
5378,4037760
5379,3148160
5380,1353190
5381,1252780
5382,477740
5383,2768380
5384,3415230
5385,1449441
5386,4535520
5387,2158250
5388,289690
5389,21130
5390,2231410
5391,2821800
5392,1228810
5393,3855050
5394,1304430
5395,1367590
5396,358150
5397,1963370
5398,1020100
5399,204030
5400,3774440
5401,1184412
5402,2276980
5403,3328900
5404,2282100
5405,1823990
5406,712640
5407,2600970
5408,1294440
5409,1069660
5410,610080
5411,1094870
5412,3577600
5413,2511800
5414,20
5415,3914620
5416,3828610
5417,15390
5418,2122090
5419,1813860
5420,17460
5421,941962
5422,687800
5423,633460
5424,292820
5425,4789520
5426,2295610
5427,2450696
5428,667610
5429,4328240
5430,2507820
5431,1442530
5432,1000030
5433,761600
5434,1895300
5435,3575980
5436,3853680
5437,1173900
5438,1551530
5439,2666450
5440,440310
5441,265930
5442,1849900
5443,2052410
5444,1566880
5445,1135830
5446,330020
5447,2679990
5448,1612810
5449,607890
5450,3969150
5451,833360
5452,1346290
5453,429530
5454,1581770
5455,4557350
5456,3080090
5457,2678300
5458,2506610
5459,3122460
5460,2214823
5461,740142
5462,70600
5463,4209010
5464,2935580
5465,494392
5466,2438680
5467,2914480
5468,2325920
5469,3630990
5470,2526550
5471,4257900
5472,1400660
5473,3492610
5474,956240
5475,2996080
5476,4395490
5477,311260
5478,3985030
5479,335670
5480,2218970
5481,2741150
5482,591983
5483,420110
5484,474960
5485,1797880
5486,33220
5487,1313290
5488,2453360
5489,442120
5490,416420
5491,1622941
5492,2981410
5493,3158590
5494,4084640
5495,3159570
5496,653930
5497,2051060
5498,2086680
5499,2585200
5500,3438800
5501,299740
5502,433730
5503,3326890
5504,1586100
5505,4626610
5506,3902430
5507,2524930
5508,1368130
5509,3099190
5510,1043260
5511,844590
5512,2416100
5513,4327880
5514,17440
5515,2221980
5516,403190
5517,2313330
5518,4012050
5519,351510
5520,3951650
5521,267630
5522,2682380
5523,2352300
5524,1271700
5525,3421300
5526,3368630
5527,1741470
5528,2529170
5529,115800
5530,3726370
5531,38150
5532,2839280
5533,1088640
5534,2502910
5535,256290
5536,1817370
5537,3681410
5538,1687000
5539,1146930
5540,3859500
5541,3683050
5542,758690
5543,3259600
5544,2321780
5545,3543890
5546,1080750
5547,2352340
5548,2556790
5549,577690
5550,2450690
5551,4786190
5552,1086480
5553,2647760
5554,482920
5555,224760
5556,3458180
5557,799240
5558,3856280
5559,4217460
5560,348090
5561,1678430
5562,1714180
5563,2861590
5564,1270580
5565,241240
5566,515960
5567,2960770
5568,3759220
5569,25000
5570,1529920
5571,6860
5572,3545990
5573,1494560
5574,1481340
5575,2734450
5576,259380
5577,525480
5578,253250
5579,416421
5580,3502710
5581,555950
5582,2669410
5583,4249100
5584,586200
5585,4685070
5586,3391450
5587,1016920
5588,865610
5589,303590
5590,1388590
5591,4051310
5592,983970
5593,2981070
5594,1265820
5595,1718460
5596,4406950
5597,3046550
5598,1746030
5599,1105500
5600,1184790
5601,4249140
5602,2088840
5603,2505850
5604,9420
5605,1924070
5606,1340480
5607,397740
5608,1477070
5609,2800080
5610,3972570
5611,35130
5612,677120
5613,2363800
5614,1968340
5615,4870800
5616,1123830
5617,1042220
5618,1115690
5619,360960
5620,1782451
5621,4350150
5622,908060
5623,2709480
5624,3596930
5625,1203710
5626,3072500
5627,1619070
5628,2952690
5629,2795090
5630,3966890
5631,2450693
5632,2345020
5633,1562700
5634,911930
5635,3402720
5636,2433000
5637,1627350
5638,1147550
5639,3127230
5640,515191
5641,207140
5642,2790730
5643,1876280
5644,987840
5645,909150
5646,223593
5647,4210530
5648,2304500
5649,606800
5650,1522090
5651,3169580
5652,3829340
5653,2074070
5654,1969810
5655,3596180
5656,2350220
5657,2076560
5658,3772080
5659,1723950
5660,2989180
5661,1071130
5662,43600
5663,1902960
5664,4198660
5665,1997780
5666,1612020
5667,909080
5668,1021210
5669,1491340
5670,3713650
5671,1173780
5672,366660
5673,2714620
5674,1018830
5675,1466520
5676,1949030
5677,3089910
5678,1837220
5679,6020
5680,1820000
5681,2233120
5682,2234500
5683,1430220
5684,4233760
5685,1145960
5686,269770
5687,2948500
5688,722730
5689,4538490
5690,418650
5691,3540
5692,2215480
5693,1235762
5694,1694420
5695,253430
5696,1088710
5697,2167630
5698,298050
5699,2184800
5700,357310
5701,1345990
5702,3068400
5703,1676100
5704,1714040
5705,1970980
5706,2118560
5707,2210720
5708,1661620
5709,1038450
5710,1451480
5711,3419290
5712,2957700
5713,1843090
5714,373930
5715,1399720
5716,3311670
5717,3171990
5718,873840
5719,3220060
5720,3700130
5721,1954160
5722,2011820
5723,466300
5724,2873470
5725,1235756
5726,3753880
5727,3107330
5728,656350
5729,2418000
5730,944071
5731,2813100
5732,1286990
5733,297830
5734,425580
5735,1708150
5736,4528200
5737,493840
5738,2680550
5739,883860
5740,515180
5741,3768320
5742,3469750
5743,45760
5744,3484850
5745,1490890
5746,3062990
5747,1239320
5748,2427450
5749,31820
5750,589360
5751,2751000
5752,268050
5753,1127700
5754,3777610
5755,2200971
5756,2017620
5757,2114460
5758,3404470
5759,4151830
5760,1317230
5761,2374850
5762,4143120
5763,4044570
5764,3837860
5765,3429890
5766,568090
5767,612900
5768,1990860
5769,503400
5770,2317940
5771,870200
5772,2524040
5773,3022990
5774,4055380
5775,1889930
5776,1718750
5777,2230760
5778,4110950
5779,1392820
5780,1133760
5781,4256690
5782,3427850
5783,3991700
5784,1340990
5785,3036080
5786,2377970
5787,2914620
5788,1717770
5789,3559260
5790,3289620
5791,3204250
5792,2974360
5793,1042380
5794,2500750
5795,1047180
5796,598960
5797,553520
5798,2074060
5799,3901910
5800,3696230
5801,434570
5802,2119590
5803,1108410
5804,6010
5805,3124230
5806,251670
5807,2276770
5808,3247200
5809,2987800
5810,809890
5811,690040
5812,384021
5813,40990
5814,39500
5815,1497460
5816,988810
5817,4085080
5818,3663520
5819,2504720
5820,4258770
5821,3324650
5822,3730100
5823,1205600
5824,1184410
5825,1069650
5826,1125510
5827,897450
5828,483980
5829,2719740
5830,970060
5831,250520
5832,1947500
5833,1932640
5834,738540
5835,1907080
5836,2676000
5837,2303330
5838,2400160
5839,3491280
5840,2697800
5841,3464370
5842,3170350
5843,1933660
5844,48000
5845,4018950
5846,3530820
5847,331900
5848,2550040
5849,2123640
5850,389570
5851,666140
5852,2210140
5853,2880150
5854,2190290
5855,4031140
5856,1580240
5857,3772960
5858,2114760
5859,2060590
5860,2712380
5861,2378088
5862,4172910
5863,4590260
5864,1579991
5865,1438210
5866,4518280
5867,2126190
5868,3405560
5869,3179730
5870,3013550
5871,1233570
5872,3314750
5873,4171240
5874,1924780
5875,2450691
5876,4244000
5877,2261870
5878,848050
5879,203750
5880,2818260
5881,2421410
5882,1870300
5883,2438800
5884,331160
5885,339480
5886,4439840
5887,2689470
5888,1729740
5889,2314720
5890,1108461
5891,332310
5892,1829980
5893,1574870
5894,941952
5895,2239550
5896,3590560
5897,209812
5898,2511310
5899,3087420
5900,3087410
5901,3087370
5902,3852060
5903,3087400
5904,2774380
5905,3087390
5906,842180
5907,317620
5908,1174860
5909,3087440
5910,1563940
5911,4639520
5912,3087380
5913,1670830
5914,4820610
5915,1902690
5916,1979440
5917,219890
5918,418030
5919,485980
5920,2630020
5921,2299900
5922,2906070
5923,1293080
5924,2969170
5925,829660
5926,3509140
5927,1911360
5928,2900730
5929,2129810
5930,1754960
5931,1602080
5932,4009730
5933,3391950
5934,1691970
5935,306020
5936,598330
5937,4172650
5938,1864950
5939,4490130
5940,3870270
5941,1105510
5942,3339330
5943,1812370
5944,2450697
5945,208730
5946,403430
5947,702890
5948,1638300
5949,1641700
5950,1539140
5951,1629010
5952,2467810
5953,2561500
5954,4798350
5955,3696220
5956,1191330
5957,3470610
5958,252110
5959,4173750
5960,2637940
5961,774291
5962,3628810
5963,2643010
5964,1732190
5965,1076150
5966,1571100
5967,4490200
5968,2074220
5969,2808880
5970,3252340
5971,2253310
5972,1726380
5973,289130
5974,520440
5975,1379870
5976,1407180
5977,654880
5978,1346010
5979,3446190
5980,306460
5981,941961
5982,714080
5983,1724941
5984,2446540
5985,1573280
5986,2098160
5987,3208910
5988,1351060
5989,4535530
5990,2215540
5991,298630
5992,3489420
5993,1046790
5994,4407410
5995,3680510
5996,3618520
5997,3042590
5998,2191490
5999,4256590
6000,3030190
6001,1122680
6002,965300
6003,1904580
6004,2825530
6005,2377000
6006,659540
6007,3613010
6008,3913270
6009,758980
6010,2377001
6011,3195270
6012,2450694
6013,959000
6014,3561030
6015,4767260
6016,3751210
6017,13570
6018,3332620
6019,3085820
6020,1213700
6021,4573920
6022,78000
6023,4285320
6024,1687670
6025,1491410
6026,2492120
6027,1076750
6028,1150530
6029,2353511
6030,797400
6031,1769170
6032,1057640
6033,1416920
6034,4231470
6035,3650450
6036,1339000
6037,320030
6038,2400770
6039,1166990
6040,3017330
6041,16450
6042,2058180
6043,1937500
6044,2108630
6045,3588040
6046,550080
6047,4226370
6048,445980
6049,1525290
6050,2244030
6051,3543920
6052,256190
6053,1052690
6054,2008100
6055,3725630
6056,2331130
6057,2824660
6058,3349330
6059,2693730
6060,2148901
6061,1321680
6062,493900
6063,4500270
6064,1523650
6065,4374790
6066,520720
6067,4326750
6068,441600
6069,1113030
6070,3975750
6071,809230
6072,422970
6073,401650
6074,250180
6075,468920
6076,2312280
6077,1133120
6078,468410
6079,252870
6080,1682050
6081,1715590
6082,3532400
6083,1546920
6084,673950
6085,4149700
6086,1236370
6087,231200
6088,359491
6089,4185020
6090,2353723
6091,40800
6092,3326080
6093,1945600
6094,736820
6095,2524060
6096,1665130
6097,269790
6098,4511610
6099,3882310
6100,951240
6101,3428570
6102,3744080
6103,21000
6104,2431700
6105,4456260
6106,239391
6107,3296830
6108,619150
6109,1730700
6110,1778791
6111,423364
6112,4503640
6113,1390350
6114,2697740
6115,3030370
6116,245450
6117,2679810
6118,4207910
6119,2157710
6120,1945680
6121,2154010
6122,1075190
6123,3107800
6124,227860
6125,1086481
6126,2481020
6127,4111260
6128,2147250
6129,3165650
6130,3070020
6131,730820
6132,3399290
6133,667530
6134,1423900
6135,3024980
6136,4212180
6137,3468660
6138,2869590
6139,283640
6140,2633870
6141,1286710
6142,3267900
6143,494150
6144,2291670
6145,1755100
6146,345260
6147,3977290
6148,1304280
6149,223597
6150,2392810
6151,292990
6152,1093730
6153,13560
6154,850320
6155,1615100
6156,13500
6157,1707990
6158,1983700
6159,2141700
6160,2539520
6161,572700
6162,3289090
6163,801550
6164,1230800
6165,3566870
6166,688140
6167,2607060
6168,2676380
6169,2399750
6170,3950240
6171,3050220
6172,809020
6173,2159270
6174,1140620
6175,3214480
6176,2960870
6177,850170
6178,3893120
6179,2108180
6180,4464700
6181,966330
6182,4035800
6183,1851590
6184,2477340
6185,4148280
6186,538680
6187,1138850
6188,2727650
6189,1134710
6190,525031
6191,2163850
6192,1641990
6193,3734990
6194,1996630
6195,4017450
6196,2238900
6197,1482631
6198,2745870
6199,1824880
6200,349830
6201,3265250
6202,47894
6203,1282760
6204,4465170
6205,2644890
6206,2395210
6207,2776940
6208,779590
6209,2401850
6210,3739100
6211,4424950
6212,3868930
6213,2731850
6214,4273120
6215,3400450
6216,1885930
6217,2544570
6218,3919420
6219,1196080
6220,1206610
6221,2230570
6222,2530490
6223,1328890
6224,4630280
6225,2064720
6226,3444020
6227,29900
6228,1443790
6229,3895690
6230,1726190
6231,503940
6232,260230
6233,649950
6234,1446360
6235,1989070
6236,764790
6237,1939970
6238,3671710
6239,204450
6240,1648190
6241,1901370
6242,357760
6243,3848750
6244,1611940
6245,3887370
6246,1576410
6247,1263550
6248,1476200
6249,246840
6250,562010
6251,1798010
6252,886730
6253,2976870
6254,861590
6255,4328400
6256,1469610
6257,3430470
6258,3929200
6259,2371620
6260,3001230
6261,3613270
6262,546050
6263,1325260
6264,992174
6265,1485420
6266,829110
6267,1747950
6268,2010030
6269,4639880
6270,1340140
6271,4031150
6272,4501990
6273,885000
6274,2078350
6275,615380
6276,968530
6277,1612420
6278,2161440
6279,1180660
6280,1244800
6281,3304110
6282,395180
6283,2938080
6284,1546860
6285,2402710
6286,1377580
6287,1158850
6288,2917040
6289,3500680
6290,4189880
6291,4115180
6292,3726250
6293,4296930
6294,2237250
6295,1496790
6296,1158940
6297,626470
6298,707030
6299,508402
6300,3905440
6301,375820
6302,4148860
6303,898920
6304,1174400
6305,1177050
6306,3675940
6307,2440380
6308,2542120
6309,2994020
6310,2756930
6311,345240
6312,1944040
6313,2596100
6314,1359980
6315,4715800
6316,2165620
6317,2512790
6318,15370
6319,4439930
6320,488310
6321,3226850
6322,254480
6323,3371770
6324,594630
6325,1235767
6326,1329880
6327,2119680
6328,3696620
6329,232790
6330,3739110
6331,1719040
6332,1622350
6333,3391960
6334,3662870
6335,1065310
6336,3330250
6337,2074090
6338,951750
6339,2687400
6340,1904560
6341,2214821
6342,2616460
6343,720350
6344,2275490
6345,1045980
6346,1255151
6347,1839880
6348,2808740
6349,1524910
6350,2167703
6351,638510
6352,787040
6353,3731510
6354,1958640
6355,3570230
6356,432350
6357,634160
6358,3524350
6359,3381120
6360,2058750
6361,1368570
6362,489520
6363,1592280
6364,2382762
6365,1255152
6366,969990
6367,1009290
